Subject,Activity,Window,Index
Subject9,Walking Upstairs,2,4314
Subject9,Walking Upstairs,2,4315
Subject9,Walking Upstairs,2,4316
Subject9,Walking Upstairs,3,4317
Subject9,Walking Upstairs,3,4318
Subject9,Walking Upstairs,3,4319
Subject9,Walking Upstairs,3,4320
Subject9,Walking Upstairs,3,4321
Subject9,Walking Upstairs,3,4322
Subject9,Walking Upstairs,3,4323
Subject9,Walking Upstairs,3,4324
Subject9,Walking Upstairs,3,4325
Subject9,Walking Upstairs,3,4326
Subject9,Walking Upstairs,3,4327
Subject9,Walking Upstairs,4,4328
Subject9,Walking Upstairs,4,4329
Subject9,Walking Upstairs,4,4330
Subject9,Walking Upstairs,4,4331
Subject9,Walking Upstairs,4,4332
Subject9,Walking Upstairs,4,4333
Subject9,Walking Upstairs,4,4334
Subject9,Walking Upstairs,4,4335
Subject9,Walking Upstairs,4,4336
Subject9,Walking Upstairs,4,4337
Subject9,Walking Upstairs,4,4338
Subject9,Walking Upstairs,5,4339
Subject9,Walking Upstairs,5,4340
Subject9,Walking Upstairs,5,4341
Subject9,Walking Upstairs,5,4342
Subject9,Walking Upstairs,5,4343
Subject9,Walking Upstairs,5,4344
Subject9,Walking Upstairs,5,4345
Subject9,Walking Upstairs,5,4346
Subject9,Walking Upstairs,5,4347
Subject9,Walking Upstairs,5,4348
Subject9,Walking Upstairs,5,4349
