Activity,Start time,Duration,Number of interruptions,Duration of interruptions,Day of activity,Weekend or weekday
Work,2011-07-21 15:25:39,2.9,0,0.0,Thursday,0
Leave_Home,2011-07-21 15:28:52,1.6,0,0.0,Thursday,0
Other_Activity,2011-07-21 15:30:28,37.4,0,0.0,Thursday,0
Other_Activity,2011-07-21 16:08:01,1.1333333333333333,0,0.0,Thursday,0
Work_On_Computer,2011-07-21 16:09:09,84.53333333333333,0,0.0,Thursday,0
Drink,2011-07-21 17:34:25,1.8666666666666667,0,0.0,Thursday,0
Other_Activity,2011-07-21 17:36:20,2.3833333333333333,0,0.0,Thursday,0
Drink,2011-07-21 17:40:45,1.4,0,0.0,Thursday,0
Other_Activity,2011-07-21 17:42:28,3.6333333333333333,0,0.0,Thursday,0
Work_On_Computer,2011-07-21 17:46:06,6.383333333333334,0,0.0,Thursday,0
Cook_Dinner,2011-07-21 17:52:58,3.566666666666667,0,0.0,Thursday,0
Other_Activity,2011-07-21 17:56:34,1.05,0,0.0,Thursday,0
Other_Activity,2011-07-21 17:58:33,2.1333333333333333,0,0.0,Thursday,0
Watch_TV,2011-07-21 18:00:42,1.2,0,0.0,Thursday,0
Other_Activity,2011-07-21 18:01:54,12.55,0,0.0,Thursday,0
Watch_TV,2011-07-21 18:15:09,2.55,0,0.0,Thursday,0
Other_Activity,2011-07-21 18:17:42,38.833333333333336,0,0.0,Thursday,0
Cook_Dinner,2011-07-21 18:56:32,1.2166666666666666,0,0.0,Thursday,0
Eat_Dinner,2011-07-21 18:57:53,21.25,0,0.0,Thursday,0
Work_On_Computer,2011-07-21 19:19:08,17.216666666666665,0,0.0,Thursday,0
Other_Activity,2011-07-21 19:36:21,2.55,0,0.0,Thursday,0
Work_On_Computer,2011-07-21 19:38:54,29.533333333333335,0,0.0,Thursday,0
Toilet,2011-07-21 20:08:51,2.3333333333333335,0,0.0,Thursday,0
Work_On_Computer,2011-07-21 20:11:23,65.28333333333333,0,0.0,Thursday,0
Other_Activity,2011-07-21 21:16:40,7.716666666666667,0,0.0,Thursday,0
Other_Activity,2011-07-21 21:25:23,2.066666666666667,0,0.0,Thursday,0
Personal_Hygiene,2011-07-21 21:27:36,2.9166666666666665,0,0.0,Thursday,0
Work_On_Computer,2011-07-21 21:30:41,15.666666666666666,0,0.0,Thursday,0
Dress,2011-07-21 21:47:06,3.25,0,0.0,Thursday,0
Sleep,2011-07-21 21:50:35,509.8833333333333,1,1.15,Thursday,0
Bed_Toilet_Transition,2011-07-22 06:22:22,3.75,0,0.0,Friday,0
Other_Activity,2011-07-22 06:26:07,1.2833333333333334,0,0.0,Friday,0
Bed_Toilet_Transition,2011-07-22 06:27:24,8.266666666666667,0,0.0,Friday,0
Other_Activity,2011-07-22 06:35:45,1.1,0,0.0,Friday,0
Sleep,2011-07-22 06:36:51,30.866666666666667,0,0.0,Friday,0
Other_Activity,2011-07-22 07:07:43,1.8666666666666667,0,0.0,Friday,0
Read,2011-07-22 07:09:35,3.716666666666667,0,0.0,Friday,0
Cook_Breakfast,2011-07-22 07:14:01,5.35,0,0.0,Friday,0
Eat_Breakfast,2011-07-22 07:19:34,14.7,0,0.0,Friday,0
Wash_Breakfast_Dishes,2011-07-22 07:34:32,1.3166666666666667,0,0.0,Friday,0
Work_On_Computer,2011-07-22 07:36:07,69.11666666666666,0,0.0,Friday,0
Personal_Hygiene,2011-07-22 08:46:50,2.1,0,0.0,Friday,0
Other_Activity,2011-07-22 08:48:58,1.1,0,0.0,Friday,0
Leave_Home,2011-07-22 08:50:04,4.016666666666667,0,0.0,Friday,0
Other_Activity,2011-07-22 08:54:05,68.0,0,0.0,Friday,0
Toilet,2011-07-22 10:02:30,1.2666666666666666,0,0.0,Friday,0
Other_Activity,2011-07-22 10:03:48,1.2166666666666666,0,0.0,Friday,0
Personal_Hygiene,2011-07-22 10:05:06,4.6,0,0.0,Friday,0
Dress,2011-07-22 10:10:52,3.716666666666667,0,0.0,Friday,0
Other_Activity,2011-07-22 10:15:49,1.8166666666666667,0,0.0,Friday,0
Other_Activity,2011-07-22 10:18:29,1.1666666666666667,0,0.0,Friday,0
Work_On_Computer,2011-07-22 10:19:54,29.666666666666668,0,0.0,Friday,0
Drink,2011-07-22 10:49:56,1.4166666666666667,0,0.0,Friday,0
Work_On_Computer,2011-07-22 10:53:33,62.45,0,0.0,Friday,0
Cook_Lunch,2011-07-22 11:56:12,7.4,0,0.0,Friday,0
Eat_Lunch,2011-07-22 12:03:43,8.433333333333334,0,0.0,Friday,0
Other_Activity,2011-07-22 12:12:09,3.8666666666666667,0,0.0,Friday,0
Work_On_Computer,2011-07-22 12:16:01,14.833333333333334,0,0.0,Friday,0
Other_Activity,2011-07-22 12:30:51,1.15,0,0.0,Friday,0
Other_Activity,2011-07-22 12:32:09,1.2666666666666666,0,0.0,Friday,0
Other_Activity,2011-07-22 12:33:50,1.0833333333333333,0,0.0,Friday,0
Work_On_Computer,2011-07-22 12:34:55,11.55,0,0.0,Friday,0
Work,2011-07-22 12:48:38,4.633333333333334,0,0.0,Friday,0
Leave_Home,2011-07-22 12:53:20,2.45,0,0.0,Friday,0
Other_Activity,2011-07-22 12:55:47,44.983333333333334,0,0.0,Friday,0
Work_On_Computer,2011-07-22 13:41:01,40.983333333333334,0,0.0,Friday,0
Drink,2011-07-22 14:22:15,1.0166666666666666,0,0.0,Friday,0
Work_On_Computer,2011-07-22 14:23:23,5.583333333333333,0,0.0,Friday,0
Work_On_Computer,2011-07-22 14:30:02,24.216666666666665,0,0.0,Friday,0
Work_On_Computer,2011-07-22 14:55:12,27.216666666666665,0,0.0,Friday,0
Other_Activity,2011-07-22 15:22:25,7.816666666666666,0,0.0,Friday,0
Read,2011-07-22 15:30:14,26.233333333333334,0,0.0,Friday,0
Other_Activity,2011-07-22 15:57:07,6.8,0,0.0,Friday,0
Read,2011-07-22 16:03:58,4.7,0,0.0,Friday,0
Work_On_Computer,2011-07-22 16:10:06,78.6,0,0.0,Friday,0
Other_Activity,2011-07-22 17:29:45,1.1166666666666667,0,0.0,Friday,0
Other_Activity,2011-07-22 17:31:20,1.3833333333333333,0,0.0,Friday,0
Cook_Dinner,2011-07-22 17:32:43,6.583333333333333,0,0.0,Friday,0
Cook_Dinner,2011-07-22 17:39:26,3.2666666666666666,0,0.0,Friday,0
Cook_Dinner,2011-07-22 17:43:14,2.4,0,0.0,Friday,0
Other_Activity,2011-07-22 17:47:37,19.9,0,0.0,Friday,0
Wash_Dinner_Dishes,2011-07-22 18:07:33,2.35,0,0.0,Friday,0
Personal_Hygiene,2011-07-22 18:10:09,7.033333333333333,0,0.0,Friday,0
Other_Activity,2011-07-22 18:17:15,1.4666666666666666,0,0.0,Friday,0
Other_Activity,2011-07-22 18:19:47,6.416666666666667,0,0.0,Friday,0
Other_Activity,2011-07-22 18:26:56,2.033333333333333,0,0.0,Friday,0
Other_Activity,2011-07-22 18:29:47,248.75,0,0.0,Friday,0
Work_On_Computer,2011-07-22 22:38:54,21.2,0,0.0,Friday,0
Other_Activity,2011-07-22 23:00:06,4.783333333333333,0,0.0,Friday,0
Personal_Hygiene,2011-07-22 23:04:56,1.6166666666666667,0,0.0,Friday,0
Dress,2011-07-22 23:07:28,2.566666666666667,0,0.0,Friday,0
Watch_TV,2011-07-22 23:10:10,65.65,0,0.0,Friday,0
Sleep,2011-07-23 00:15:49,413.3666666666667,0,0.0,Saturday,1
Other_Activity,2011-07-23 07:09:11,1.3,0,0.0,Saturday,1
Personal_Hygiene,2011-07-23 07:10:35,6.583333333333333,0,0.0,Saturday,1
Morning_Meds,2011-07-23 07:17:10,1.45,0,0.0,Saturday,1
Groom,2011-07-23 07:20:29,7.766666666666667,0,0.0,Saturday,1
Dress,2011-07-23 07:28:43,5.316666666666666,0,0.0,Saturday,1
Other_Activity,2011-07-23 07:34:02,1.4666666666666666,0,0.0,Saturday,1
Cook_Breakfast,2011-07-23 07:35:36,2.7333333333333334,0,0.0,Saturday,1
Dress,2011-07-23 07:38:35,3.6666666666666665,0,0.0,Saturday,1
Groom,2011-07-23 07:44:06,7.1,0,0.0,Saturday,1
Cook_Breakfast,2011-07-23 07:51:56,2.1,0,0.0,Saturday,1
Cook_Breakfast,2011-07-23 07:54:41,4.45,0,0.0,Saturday,1
Cook_Breakfast,2011-07-23 08:00:04,1.0166666666666666,0,0.0,Saturday,1
Eat_Breakfast,2011-07-23 08:03:05,19.05,0,0.0,Saturday,1
Read,2011-07-23 08:22:08,45.8,0,0.0,Saturday,1
Other_Activity,2011-07-23 09:07:56,1.3333333333333333,0,0.0,Saturday,1
Wash_Breakfast_Dishes,2011-07-23 09:09:16,1.2333333333333334,0,0.0,Saturday,1
Wash_Breakfast_Dishes,2011-07-23 09:10:56,5.216666666666667,0,0.0,Saturday,1
Work_On_Computer,2011-07-23 09:16:21,69.86666666666666,0,0.0,Saturday,1
Work_On_Computer,2011-07-23 10:26:34,7.116666666666666,0,0.0,Saturday,1
Other_Activity,2011-07-23 10:33:41,1.5,0,0.0,Saturday,1
Work_On_Computer,2011-07-23 10:35:15,33.166666666666664,0,0.0,Saturday,1
Other_Activity,2011-07-23 11:08:25,4.8,0,0.0,Saturday,1
Other_Activity,2011-07-23 11:14:21,2.3833333333333333,0,0.0,Saturday,1
Personal_Hygiene,2011-07-23 11:16:46,8.7,0,0.0,Saturday,1
Other_Activity,2011-07-23 11:25:30,1.8333333333333333,0,0.0,Saturday,1
Toilet,2011-07-23 11:27:22,3.533333333333333,0,0.0,Saturday,1
Other_Activity,2011-07-23 11:30:58,1.2,0,0.0,Saturday,1
Personal_Hygiene,2011-07-23 11:32:14,1.6166666666666667,0,0.0,Saturday,1
Work_On_Computer,2011-07-23 11:34:08,53.18333333333333,0,0.0,Saturday,1
Other_Activity,2011-07-23 12:27:19,1.05,0,0.0,Saturday,1
Personal_Hygiene,2011-07-23 12:28:32,3.65,0,0.0,Saturday,1
Other_Activity,2011-07-23 12:32:15,2.783333333333333,0,0.0,Saturday,1
Work,2011-07-23 12:35:02,3.75,0,0.0,Saturday,1
Step_Out,2011-07-23 12:39:42,1.05,0,0.0,Saturday,1
Other_Activity,2011-07-23 12:42:24,306.98333333333335,0,0.0,Saturday,1
Toilet,2011-07-23 17:49:44,1.6,0,0.0,Saturday,1
Cook_Dinner,2011-07-23 17:52:28,7.0,0,0.0,Saturday,1
Other_Activity,2011-07-23 18:01:23,14.683333333333334,0,0.0,Saturday,1
Cook_Dinner,2011-07-23 18:16:15,2.033333333333333,0,0.0,Saturday,1
Other_Activity,2011-07-23 18:18:38,19.3,0,0.0,Saturday,1
Cook_Dinner,2011-07-23 18:38:00,7.916666666666667,0,0.0,Saturday,1
Eat_Dinner,2011-07-23 18:46:17,9.966666666666667,0,0.0,Saturday,1
Other_Activity,2011-07-23 18:56:15,6.166666666666667,0,0.0,Saturday,1
Work_On_Computer,2011-07-23 19:02:25,11.2,0,0.0,Saturday,1
Leave_Home,2011-07-23 19:15:40,1.9833333333333334,0,0.0,Saturday,1
Other_Activity,2011-07-23 19:17:39,135.78333333333333,0,0.0,Saturday,1
Work_On_Computer,2011-07-23 21:34:38,19.866666666666667,0,0.0,Saturday,1
Wash_Dinner_Dishes,2011-07-23 21:54:45,1.6333333333333333,0,0.0,Saturday,1
Watch_TV,2011-07-23 21:56:37,3.8333333333333335,0,0.0,Saturday,1
Other_Activity,2011-07-23 22:00:27,4.45,0,0.0,Saturday,1
Groom,2011-07-23 22:06:53,2.783333333333333,0,0.0,Saturday,1
Dress,2011-07-23 22:09:58,2.7333333333333334,0,0.0,Saturday,1
Watch_TV,2011-07-23 22:12:45,48.016666666666666,0,0.0,Saturday,1
Other_Activity,2011-07-23 23:01:20,1.1166666666666667,0,0.0,Saturday,1
Sleep,2011-07-23 23:03:23,403.79999999999995,1,3.0166666666666666,Saturday,1
Toilet,2011-07-24 05:50:53,6.15,0,0.0,Sunday,1
Other_Activity,2011-07-24 05:57:06,4.583333333333333,0,0.0,Sunday,1
Sleep,2011-07-24 06:01:41,55.65,0,0.0,Sunday,1
Other_Activity,2011-07-24 06:57:20,2.65,0,0.0,Sunday,1
Drink,2011-07-24 07:00:37,2.05,0,0.0,Sunday,1
Other_Activity,2011-07-24 07:02:41,4.633333333333334,0,0.0,Sunday,1
Other_Activity,2011-07-24 07:07:20,7.833333333333333,0,0.0,Sunday,1
Other_Activity,2011-07-24 07:15:20,27.783333333333335,0,0.0,Sunday,1
Toilet,2011-07-24 07:44:34,2.0,0,0.0,Sunday,1
Other_Activity,2011-07-24 07:47:31,51.45,0,0.0,Sunday,1
Other_Activity,2011-07-24 08:39:10,1.2166666666666666,0,0.0,Sunday,1
Personal_Hygiene,2011-07-24 08:40:24,1.5,0,0.0,Sunday,1
Dress,2011-07-24 08:42:53,1.3666666666666667,0,0.0,Sunday,1
Other_Activity,2011-07-24 08:44:15,4.133333333333334,0,0.0,Sunday,1
Relax,2011-07-24 08:48:25,1.1,0,0.0,Sunday,1
Other_Activity,2011-07-24 08:49:31,3.3666666666666667,0,0.0,Sunday,1
Relax,2011-07-24 08:52:54,1.35,0,0.0,Sunday,1
Other_Activity,2011-07-24 08:54:15,2.1666666666666665,0,0.0,Sunday,1
Leave_Home,2011-07-24 08:57:12,3.0833333333333335,0,0.0,Sunday,1
Other_Activity,2011-07-24 09:00:17,63.93333333333333,0,0.0,Sunday,1
Bathe,2011-07-24 10:04:41,11.55,0,0.0,Sunday,1
Dress,2011-07-24 10:18:09,1.6666666666666667,0,0.0,Sunday,1
Other_Activity,2011-07-24 10:19:54,11.983333333333333,0,0.0,Sunday,1
Groom,2011-07-24 10:31:56,1.4166666666666667,0,0.0,Sunday,1
Other_Activity,2011-07-24 10:34:15,1.2833333333333334,0,0.0,Sunday,1
Work_On_Computer,2011-07-24 10:35:32,33.38333333333333,0,0.0,Sunday,1
Work_On_Computer,2011-07-24 11:09:27,24.716666666666665,0,0.0,Sunday,1
Work_On_Computer,2011-07-24 11:35:24,17.633333333333333,0,0.0,Sunday,1
Work,2011-07-24 11:53:47,8.566666666666666,0,0.0,Sunday,1
Leave_Home,2011-07-24 12:02:38,3.9,0,0.0,Sunday,1
Other_Activity,2011-07-24 12:06:32,53.583333333333336,0,0.0,Sunday,1
Other_Activity,2011-07-24 13:02:01,1.2,0,0.0,Sunday,1
Cook_Lunch,2011-07-24 13:04:58,4.283333333333333,0,0.0,Sunday,1
Other_Activity,2011-07-24 13:10:04,2.1666666666666665,0,0.0,Sunday,1
Cook_Lunch,2011-07-24 13:12:14,2.4166666666666665,0,0.0,Sunday,1
Eat_Lunch,2011-07-24 13:15:23,22.383333333333333,0,0.0,Sunday,1
Work_On_Computer,2011-07-24 13:39:14,23.216666666666665,0,0.0,Sunday,1
Drink,2011-07-24 14:02:42,1.2666666666666666,0,0.0,Sunday,1
Work_On_Computer,2011-07-24 14:04:24,55.43333333333333,0,0.0,Sunday,1
Work_On_Computer,2011-07-24 15:00:30,70.15,0,0.0,Sunday,1
Other_Activity,2011-07-24 16:10:39,1.9166666666666667,0,0.0,Sunday,1
Work_On_Computer,2011-07-24 16:12:34,99.9,0,0.0,Sunday,1
Cook_Dinner,2011-07-24 17:53:03,3.966666666666667,0,0.0,Sunday,1
Cook_Dinner,2011-07-24 17:58:19,1.7666666666666666,0,0.0,Sunday,1
Other_Activity,2011-07-24 18:00:26,5.9,0,0.0,Sunday,1
Dress,2011-07-24 18:06:45,3.6,0,0.0,Sunday,1
Phone,2011-07-24 18:10:52,1.6666666666666667,0,0.0,Sunday,1
Phone,2011-07-24 18:12:36,2.3,0,0.0,Sunday,1
Cook_Dinner,2011-07-24 18:15:04,4.35,0,0.0,Sunday,1
Other_Activity,2011-07-24 18:20:26,9.633333333333333,0,0.0,Sunday,1
Cook_Dinner,2011-07-24 18:30:07,6.366666666666666,0,0.0,Sunday,1
Cook_Dinner,2011-07-24 18:37:22,2.0166666666666666,0,0.0,Sunday,1
Other_Activity,2011-07-24 18:39:31,19.533333333333335,0,0.0,Sunday,1
Eat_Dinner,2011-07-24 18:59:51,8.833333333333334,0,0.0,Sunday,1
Other_Activity,2011-07-24 19:09:04,2.8666666666666667,0,0.0,Sunday,1
Wash_Dinner_Dishes,2011-07-24 19:12:07,2.283333333333333,0,0.0,Sunday,1
Watch_TV,2011-07-24 19:14:31,2.2,0,0.0,Sunday,1
Other_Activity,2011-07-24 19:16:43,18.3,0,0.0,Sunday,1
Watch_TV,2011-07-24 19:35:01,29.083333333333332,0,0.0,Sunday,1
Other_Activity,2011-07-24 20:04:56,4.783333333333333,0,0.0,Sunday,1
Watch_TV,2011-07-24 20:09:43,7.0,0,0.0,Sunday,1
Watch_TV,2011-07-24 20:17:19,43.93333333333333,0,0.0,Sunday,1
Personal_Hygiene,2011-07-24 21:02:26,2.716666666666667,0,0.0,Sunday,1
Wash_Dinner_Dishes,2011-07-24 21:05:18,1.2666666666666666,0,0.0,Sunday,1
Other_Activity,2011-07-24 21:06:36,1.2,0,0.0,Sunday,1
Wash_Dinner_Dishes,2011-07-24 21:07:48,1.7833333333333334,0,0.0,Sunday,1
Dress,2011-07-24 21:10:21,1.8666666666666667,0,0.0,Sunday,1
Watch_TV,2011-07-24 21:12:14,64.06666666666666,0,0.0,Sunday,1
Watch_TV,2011-07-24 22:17:02,61.516666666666666,0,0.0,Sunday,1
Sleep,2011-07-24 23:18:33,117.35,0,0.0,Sunday,1
Other_Activity,2011-07-25 01:16:41,1.75,0,0.0,Monday,0
Bed_Toilet_Transition,2011-07-25 01:18:26,1.2333333333333334,0,0.0,Monday,0
Sleep,2011-07-25 01:19:55,338.46666666666664,0,0.0,Monday,0
Personal_Hygiene,2011-07-25 06:58:35,2.683333333333333,0,0.0,Monday,0
Personal_Hygiene,2011-07-25 07:02:12,6.966666666666667,0,0.0,Monday,0
Dress,2011-07-25 07:10:06,4.066666666666666,0,0.0,Monday,0
Read,2011-07-25 07:15:12,19.283333333333335,0,0.0,Monday,0
Toilet,2011-07-25 07:35:30,1.5,0,0.0,Monday,0
Cook_Breakfast,2011-07-25 07:37:16,1.8166666666666667,0,0.0,Monday,0
Eat_Breakfast,2011-07-25 07:39:13,16.283333333333335,0,0.0,Monday,0
Work_On_Computer,2011-07-25 07:55:30,54.416666666666664,0,0.0,Monday,0
Other_Activity,2011-07-25 08:49:55,1.25,0,0.0,Monday,0
Personal_Hygiene,2011-07-25 08:51:11,5.0,0,0.0,Monday,0
Leave_Home,2011-07-25 08:57:11,3.0166666666666666,0,0.0,Monday,0
Other_Activity,2011-07-25 09:00:12,54.21666666666667,0,0.0,Monday,0
Bathe,2011-07-25 09:54:58,9.116666666666667,0,0.0,Monday,0
Dress,2011-07-25 10:04:31,1.6833333333333333,0,0.0,Monday,0
Other_Activity,2011-07-25 10:06:12,1.2,0,0.0,Monday,0
Dress,2011-07-25 10:07:24,2.4166666666666665,0,0.0,Monday,0
Other_Activity,2011-07-25 10:09:49,2.966666666666667,0,0.0,Monday,0
Groom,2011-07-25 10:12:50,1.3166666666666667,0,0.0,Monday,0
Other_Activity,2011-07-25 10:14:09,3.1,0,0.0,Monday,0
Drink,2011-07-25 10:17:36,1.3833333333333333,0,0.0,Monday,0
Entertain_Guests,2011-07-25 10:19:38,34.516666666666666,0,0.0,Monday,0
Other_Activity,2011-07-25 10:54:09,1.45,0,0.0,Monday,0
Toilet,2011-07-25 10:55:40,2.95,0,0.0,Monday,0
Entertain_Guests,2011-07-25 10:58:51,11.3,0,0.0,Monday,0
Other_Activity,2011-07-25 11:10:09,18.383333333333333,0,0.0,Monday,0
Other_Activity,2011-07-25 11:29:50,1.0833333333333333,0,0.0,Monday,0
Work,2011-07-25 11:31:01,1.9833333333333334,0,0.0,Monday,0
Leave_Home,2011-07-25 11:33:10,3.716666666666667,0,0.0,Monday,0
Other_Activity,2011-07-25 11:36:53,172.33333333333334,0,0.0,Monday,0
Other_Activity,2011-07-25 14:29:24,1.55,0,0.0,Monday,0
Drink,2011-07-25 14:30:57,1.0833333333333333,0,0.0,Monday,0
Work_On_Computer,2011-07-25 14:32:12,87.4,0,0.0,Monday,0
Other_Activity,2011-07-25 15:59:36,1.3333333333333333,0,0.0,Monday,0
Dress,2011-07-25 16:00:56,1.0666666666666667,0,0.0,Monday,0
Toilet,2011-07-25 16:02:08,1.5,0,0.0,Monday,0
Other_Activity,2011-07-25 16:03:40,1.4333333333333333,0,0.0,Monday,0
Work_On_Computer,2011-07-25 16:05:06,27.6,0,0.0,Monday,0
Work_On_Computer,2011-07-25 16:33:41,78.28333333333333,0,0.0,Monday,0
Toilet,2011-07-25 17:52:40,1.0833333333333333,0,0.0,Monday,0
Leave_Home,2011-07-25 17:54:48,1.6333333333333333,0,0.0,Monday,0
Other_Activity,2011-07-25 17:56:26,242.76666666666668,0,0.0,Monday,0
Work_On_Computer,2011-07-25 21:59:51,33.85,0,0.0,Monday,0
Evening_Meds,2011-07-25 22:35:10,1.85,0,0.0,Monday,0
Toilet,2011-07-25 22:37:01,1.1666666666666667,0,0.0,Monday,0
Dress,2011-07-25 22:38:24,1.1333333333333333,0,0.0,Monday,0
Drink,2011-07-25 22:39:44,1.15,0,0.0,Monday,0
Work_On_Computer,2011-07-25 22:41:55,6.283333333333333,0,0.0,Monday,0
Watch_TV,2011-07-25 22:49:05,13.083333333333334,0,0.0,Monday,0
Sleep,2011-07-25 23:02:10,262.8666666666667,0,0.0,Monday,0
Bed_Toilet_Transition,2011-07-26 03:25:52,2.316666666666667,0,0.0,Tuesday,0
Other_Activity,2011-07-26 03:28:11,1.2666666666666666,0,0.0,Tuesday,0
Sleep,2011-07-26 03:30:54,213.31666666666666,0,0.0,Tuesday,0
Other_Activity,2011-07-26 07:04:40,5.083333333333333,0,0.0,Tuesday,0
Personal_Hygiene,2011-07-26 07:09:45,8.983333333333333,0,0.0,Tuesday,0
Cook_Breakfast,2011-07-26 07:19:18,3.783333333333333,0,0.0,Tuesday,0
Dress,2011-07-26 07:23:15,3.8333333333333335,0,0.0,Tuesday,0
Eat_Breakfast,2011-07-26 07:30:59,19.833333333333332,0,0.0,Tuesday,0
Read,2011-07-26 07:50:49,55.56666666666667,0,0.0,Tuesday,0
Wash_Breakfast_Dishes,2011-07-26 08:46:35,1.1333333333333333,0,0.0,Tuesday,0
Toilet,2011-07-26 08:47:52,2.5,0,0.0,Tuesday,0
Personal_Hygiene,2011-07-26 08:50:42,11.916666666666666,0,0.0,Tuesday,0
Other_Activity,2011-07-26 09:02:42,1.1166666666666667,0,0.0,Tuesday,0
Dress,2011-07-26 09:03:49,3.8333333333333335,0,0.0,Tuesday,0
Other_Activity,2011-07-26 09:08:27,1.6333333333333333,0,0.0,Tuesday,0
Dress,2011-07-26 09:10:42,1.4666666666666666,0,0.0,Tuesday,0
Other_Activity,2011-07-26 09:12:11,4.866666666666666,0,0.0,Tuesday,0
Work_On_Computer,2011-07-26 09:17:03,80.21666666666667,0,0.0,Tuesday,0
Work_On_Computer,2011-07-26 10:38:49,42.61666666666667,0,0.0,Tuesday,0
Toilet,2011-07-26 11:21:34,3.066666666666667,0,0.0,Tuesday,0
Other_Activity,2011-07-26 11:24:54,1.2,0,0.0,Tuesday,0
Dress,2011-07-26 11:26:06,2.85,0,0.0,Tuesday,0
Work_On_Computer,2011-07-26 11:29:38,76.15,0,0.0,Tuesday,0
Toilet,2011-07-26 12:46:22,1.65,0,0.0,Tuesday,0
Other_Activity,2011-07-26 12:48:03,1.3666666666666667,0,0.0,Tuesday,0
Personal_Hygiene,2011-07-26 12:49:30,1.05,0,0.0,Tuesday,0
Other_Activity,2011-07-26 12:50:36,1.4333333333333333,0,0.0,Tuesday,0
Drink,2011-07-26 12:52:09,1.9333333333333333,0,0.0,Tuesday,0
Work_On_Computer,2011-07-26 12:54:12,10.666666666666666,0,0.0,Tuesday,0
Other_Activity,2011-07-26 13:04:52,4.5,0,0.0,Tuesday,0
Work_On_Computer,2011-07-26 13:09:22,11.866666666666667,0,0.0,Tuesday,0
Leave_Home,2011-07-26 13:21:21,3.2666666666666666,0,0.0,Tuesday,0
Other_Activity,2011-07-26 13:24:37,59.016666666666666,0,0.0,Tuesday,0
Work_On_Computer,2011-07-26 14:24:07,40.55,0,0.0,Tuesday,0
Toilet,2011-07-26 15:05:14,1.3333333333333333,0,0.0,Tuesday,0
Work_On_Computer,2011-07-26 15:07:09,4.133333333333334,0,0.0,Tuesday,0
Other_Activity,2011-07-26 15:12:28,1.1166666666666667,0,0.0,Tuesday,0
Work_On_Computer,2011-07-26 15:13:35,1.6333333333333333,0,0.0,Tuesday,0
Work_On_Computer,2011-07-26 15:16:05,3.3666666666666667,0,0.0,Tuesday,0
Other_Activity,2011-07-26 15:19:27,1.2,0,0.0,Tuesday,0
Other_Activity,2011-07-26 15:21:42,3.3833333333333333,0,0.0,Tuesday,0
Work_On_Computer,2011-07-26 15:25:05,39.4,0,0.0,Tuesday,0
Leave_Home,2011-07-26 16:04:37,4.166666666666667,0,0.0,Tuesday,0
Other_Activity,2011-07-26 16:08:47,3.933333333333333,0,0.0,Tuesday,0
Work_On_Computer,2011-07-26 16:12:59,42.1,0,0.0,Tuesday,0
Other_Activity,2011-07-26 16:56:37,6.466666666666667,0,0.0,Tuesday,0
Work_On_Computer,2011-07-26 17:03:19,3.6333333333333333,0,0.0,Tuesday,0
Watch_TV,2011-07-26 17:07:50,36.85,0,0.0,Tuesday,0
Cook_Dinner,2011-07-26 17:45:23,6.3,0,0.0,Tuesday,0
Toilet,2011-07-26 17:52:47,1.0166666666666666,0,0.0,Tuesday,0
Cook_Dinner,2011-07-26 17:54:28,3.283333333333333,0,0.0,Tuesday,0
Watch_TV,2011-07-26 17:57:54,2.316666666666667,0,0.0,Tuesday,0
Other_Activity,2011-07-26 18:01:23,26.016666666666666,0,0.0,Tuesday,0
Cook_Dinner,2011-07-26 18:27:34,1.9166666666666667,0,0.0,Tuesday,0
Other_Activity,2011-07-26 18:30:28,26.25,0,0.0,Tuesday,0
Other_Activity,2011-07-26 18:57:07,1.2833333333333334,0,0.0,Tuesday,0
Cook_Dinner,2011-07-26 18:58:24,1.0166666666666666,0,0.0,Tuesday,0
Watch_TV,2011-07-26 18:59:31,3.3666666666666667,0,0.0,Tuesday,0
Other_Activity,2011-07-26 19:03:12,1.7833333333333334,0,0.0,Tuesday,0
Eat_Dinner,2011-07-26 19:05:09,5.2,0,0.0,Tuesday,0
Eat_Dinner,2011-07-26 19:10:47,3.85,0,0.0,Tuesday,0
Watch_TV,2011-07-26 19:15:01,19.45,0,0.0,Tuesday,0
Watch_TV,2011-07-26 19:35:14,29.266666666666666,0,0.0,Tuesday,0
Other_Activity,2011-07-26 20:05:15,1.3333333333333333,0,0.0,Tuesday,0
Watch_TV,2011-07-26 20:07:13,14.816666666666666,0,0.0,Tuesday,0
Other_Activity,2011-07-26 20:22:02,1.5666666666666667,0,0.0,Tuesday,0
Personal_Hygiene,2011-07-26 20:23:40,3.75,0,0.0,Tuesday,0
Other_Activity,2011-07-26 20:27:29,2.3666666666666667,0,0.0,Tuesday,0
Work_On_Computer,2011-07-26 20:29:51,20.316666666666666,0,0.0,Tuesday,0
Leave_Home,2011-07-26 20:50:17,12.483333333333333,0,0.0,Tuesday,0
Work_On_Computer,2011-07-26 21:03:06,45.88333333333333,0,0.0,Tuesday,0
Watch_TV,2011-07-26 21:49:21,9.85,0,0.0,Tuesday,0
Work_On_Computer,2011-07-26 21:59:26,6.766666666666667,0,0.0,Tuesday,0
Toilet,2011-07-26 22:06:28,2.4833333333333334,0,0.0,Tuesday,0
Dress,2011-07-26 22:10:04,2.066666666666667,0,0.0,Tuesday,0
Work,2011-07-26 22:12:43,4.35,0,0.0,Tuesday,0
