Activity,Start time,Duration,Number of interruptions,Duration of interruptions,Day of activity,Weekend or weekday,Start time short
Dress,2011-07-04 10:02:54,2.85,0,0.0,Monday,0,10:02:54
Other_Activity,2011-07-04 10:05:45,4.566666666666666,0,0.0,Monday,0,10:05:45
Work_On_Computer,2011-07-04 10:10:19,10.7,0,0.0,Monday,0,10:10:19
Toilet,2011-07-04 10:21:49,1.35,0,0.0,Monday,0,10:21:49
Step_Out,2011-07-04 10:24:16,2.0833333333333335,0,0.0,Monday,0,10:24:16
Work,2011-07-04 10:26:26,3.966666666666667,0,0.0,Monday,0,10:26:26
Other_Activity,2011-07-04 10:31:16,24.916666666666668,0,0.0,Monday,0,10:31:16
Wash_Breakfast_Dishes,2011-07-04 10:56:40,3.033333333333333,0,0.0,Monday,0,10:56:40
Work_On_Computer,2011-07-04 10:59:49,15.9,0,0.0,Monday,0,10:59:49
Cook_Lunch,2011-07-04 11:16:41,42.65,0,0.0,Monday,0,11:16:41
Cook_Lunch,2011-07-04 11:59:42,10.016666666666667,0,0.0,Monday,0,11:59:42
Eat_Lunch,2011-07-04 12:09:50,9.683333333333334,0,0.0,Monday,0,12:09:50
Wash_Lunch_Dishes,2011-07-04 12:19:40,1.65,0,0.0,Monday,0,12:19:40
Other_Activity,2011-07-04 12:21:22,1.1,0,0.0,Monday,0,12:21:22
Work_On_Computer,2011-07-04 12:23:52,32.18333333333333,0,0.0,Monday,0,12:23:52
Drink,2011-07-04 12:56:18,1.2166666666666666,0,0.0,Monday,0,12:56:18
Work_On_Computer,2011-07-04 12:58:04,6.366666666666666,0,0.0,Monday,0,12:58:04
Leave_Home,2011-07-04 13:05:01,6.683333333333334,0,0.0,Monday,0,13:05:01
Other_Activity,2011-07-04 13:11:42,12.833333333333334,0,0.0,Monday,0,13:11:42
Work_On_Computer,2011-07-04 13:24:50,31.583333333333332,0,0.0,Monday,0,13:24:50
Other_Activity,2011-07-04 13:56:28,1.6333333333333333,0,0.0,Monday,0,13:56:28
Read,2011-07-04 13:58:29,15.9,0,0.0,Monday,0,13:58:29
Other_Activity,2011-07-04 14:14:23,1.0666666666666667,0,0.0,Monday,0,14:14:23
Dress,2011-07-04 14:15:27,1.7166666666666666,0,0.0,Monday,0,14:15:27
Toilet,2011-07-04 14:17:24,1.2333333333333334,0,0.0,Monday,0,14:17:24
Wash_Dishes,2011-07-04 14:19:28,1.8166666666666667,0,0.0,Monday,0,14:19:28
Work,2011-07-04 14:21:34,2.466666666666667,0,0.0,Monday,0,14:21:34
Other_Activity,2011-07-04 14:24:04,1.3833333333333333,0,0.0,Monday,0,14:24:04
Step_Out,2011-07-04 14:25:27,4.233333333333333,0,0.0,Monday,0,14:25:27
Other_Activity,2011-07-04 14:30:19,3.6666666666666665,0,0.0,Monday,0,14:30:19
Drink,2011-07-04 14:34:49,1.95,0,0.0,Monday,0,14:34:49
Work_On_Computer,2011-07-04 14:37:43,16.533333333333335,0,0.0,Monday,0,14:37:43
Other_Activity,2011-07-04 14:54:15,1.05,0,0.0,Monday,0,14:54:15
Watch_TV,2011-07-04 14:55:21,1.65,0,0.0,Monday,0,14:55:21
Other_Activity,2011-07-04 14:57:00,7.75,0,0.0,Monday,0,14:57:00
Other_Activity,2011-07-04 15:05:11,23.55,0,0.0,Monday,0,15:05:11
Other_Activity,2011-07-04 15:29:23,13.55,0,0.0,Monday,0,15:29:23
Work_On_Computer,2011-07-04 15:42:56,20.633333333333333,0,0.0,Monday,0,15:42:56
Watch_TV,2011-07-04 16:03:49,4.6,0,0.0,Monday,0,16:03:49
Other_Activity,2011-07-04 16:08:25,15.083333333333334,0,0.0,Monday,0,16:08:25
Other_Activity,2011-07-04 16:23:32,2.933333333333333,0,0.0,Monday,0,16:23:32
Watch_TV,2011-07-04 16:26:35,7.316666666666666,0,0.0,Monday,0,16:26:35
Personal_Hygiene,2011-07-04 16:34:08,6.0,0,0.0,Monday,0,16:34:08
Dress,2011-07-04 16:40:20,1.6333333333333333,0,0.0,Monday,0,16:40:20
Work_On_Computer,2011-07-04 16:42:33,10.666666666666666,0,0.0,Monday,0,16:42:33
Other_Activity,2011-07-04 16:54:16,1.0833333333333333,0,0.0,Monday,0,16:54:16
Work_On_Computer,2011-07-04 16:55:21,2.783333333333333,0,0.0,Monday,0,16:55:21
Other_Activity,2011-07-04 16:58:08,5.366666666666666,0,0.0,Monday,0,16:58:08
Other_Activity,2011-07-04 17:03:42,10.233333333333333,0,0.0,Monday,0,17:03:42
Wash_Dishes,2011-07-04 17:13:58,4.433333333333334,0,0.0,Monday,0,17:13:58
Other_Activity,2011-07-04 17:18:24,14.016666666666667,0,0.0,Monday,0,17:18:24
Other_Activity,2011-07-04 17:33:13,1.1333333333333333,0,0.0,Monday,0,17:33:13
Leave_Home,2011-07-04 17:34:25,3.9833333333333334,0,0.0,Monday,0,17:34:25
Other_Activity,2011-07-04 17:38:24,335.3833333333333,0,0.0,Monday,0,17:38:24
Other_Activity,2011-07-04 23:13:59,1.1,0,0.0,Monday,0,23:13:59
Wash_Dishes,2011-07-04 23:15:08,2.5166666666666666,0,0.0,Monday,0,23:15:08
Work_On_Computer,2011-07-04 23:17:50,26.183333333333334,0,0.0,Monday,0,23:17:50
Dress,2011-07-04 23:44:21,3.2666666666666666,0,0.0,Monday,0,23:44:21
Watch_TV,2011-07-04 23:47:49,7.716666666666667,0,0.0,Monday,0,23:47:49
Dress,2011-07-04 23:55:51,1.7333333333333334,0,0.0,Monday,0,23:55:51
Sleep,2011-07-04 23:59:04,421.5666666666667,1,1.9833333333333343,Monday,0,23:59:04
Personal_Hygiene,2011-07-05 07:03:55,7.466666666666667,0,0.0,Tuesday,0,07:03:55
Drink,2011-07-05 07:12:57,2.4166666666666665,0,0.0,Tuesday,0,07:12:57
Dress,2011-07-05 07:15:29,2.6,0,0.0,Tuesday,0,07:15:29
Read,2011-07-05 07:18:52,45.25,0,0.0,Tuesday,0,07:18:52
Other_Activity,2011-07-05 08:04:07,1.8166666666666667,0,0.0,Tuesday,0,08:04:07
Work_On_Computer,2011-07-05 08:05:59,34.0,0,0.0,Tuesday,0,08:05:59
Toilet,2011-07-05 08:40:44,3.4833333333333334,0,0.0,Tuesday,0,08:40:44
Other_Activity,2011-07-05 08:44:15,1.05,0,0.0,Tuesday,0,08:44:15
Leave_Home,2011-07-05 08:45:20,1.5333333333333334,0,0.0,Tuesday,0,08:45:20
Other_Activity,2011-07-05 08:46:52,51.333333333333336,0,0.0,Tuesday,0,08:46:52
Other_Activity,2011-07-05 09:38:54,1.1,0,0.0,Tuesday,0,09:38:54
Work_On_Computer,2011-07-05 09:40:00,19.916666666666668,0,0.0,Tuesday,0,09:40:00
Bathe,2011-07-05 10:00:21,6.716666666666667,0,0.0,Tuesday,0,10:00:21
Groom,2011-07-05 10:07:04,3.85,0,0.0,Tuesday,0,10:07:04
Dress,2011-07-05 10:11:19,4.933333333333334,0,0.0,Tuesday,0,10:11:19
Groom,2011-07-05 10:16:23,2.0,0,0.0,Tuesday,0,10:16:23
Work_On_Computer,2011-07-05 10:19:08,28.883333333333333,0,0.0,Tuesday,0,10:19:08
Other_Activity,2011-07-05 10:48:01,2.9166666666666665,0,0.0,Tuesday,0,10:48:01
Step_Out,2011-07-05 10:50:59,1.35,0,0.0,Tuesday,0,10:50:59
Work_On_Computer,2011-07-05 10:52:26,47.18333333333333,0,0.0,Tuesday,0,10:52:26
Cook_Lunch,2011-07-05 11:39:47,2.4166666666666665,0,0.0,Tuesday,0,11:39:47
Cook_Lunch,2011-07-05 11:44:48,5.933333333333334,0,0.0,Tuesday,0,11:44:48
Eat_Lunch,2011-07-05 11:50:51,7.283333333333333,0,0.0,Tuesday,0,11:50:51
Other_Activity,2011-07-05 11:58:11,1.65,0,0.0,Tuesday,0,11:58:11
Work_On_Computer,2011-07-05 11:59:50,51.71666666666667,0,0.0,Tuesday,0,11:59:50
Wash_Lunch_Dishes,2011-07-05 12:52:20,1.35,0,0.0,Tuesday,0,12:52:20
Toilet,2011-07-05 12:53:47,1.8166666666666667,0,0.0,Tuesday,0,12:53:47
Wash_Lunch_Dishes,2011-07-05 12:55:48,1.85,0,0.0,Tuesday,0,12:55:48
Work_On_Computer,2011-07-05 12:58:15,16.133333333333333,0,0.0,Tuesday,0,12:58:15
Wash_Lunch_Dishes,2011-07-05 13:14:56,1.3,0,0.0,Tuesday,0,13:14:56
Drink,2011-07-05 13:16:43,1.2833333333333334,0,0.0,Tuesday,0,13:16:43
Work_On_Computer,2011-07-05 13:18:53,9.8,0,0.0,Tuesday,0,13:18:53
Other_Activity,2011-07-05 13:28:41,1.1333333333333333,0,0.0,Tuesday,0,13:28:41
Entertain_Guests,2011-07-05 13:29:49,87.95,0,0.0,Tuesday,0,13:29:49
Other_Activity,2011-07-05 14:57:46,3.7,0,0.0,Tuesday,0,14:57:46
Phone,2011-07-05 15:01:28,1.6,0,0.0,Tuesday,0,15:01:28
Work_At_Desk,2011-07-05 15:04:45,13.833333333333334,0,0.0,Tuesday,0,15:04:45
Leave_Home,2011-07-05 15:18:44,1.7833333333333334,0,0.0,Tuesday,0,15:18:44
Other_Activity,2011-07-05 15:20:31,19.983333333333334,0,0.0,Tuesday,0,15:20:31
Work_On_Computer,2011-07-05 15:40:44,8.933333333333334,0,0.0,Tuesday,0,15:40:44
Step_Out,2011-07-05 15:49:43,2.35,0,0.0,Tuesday,0,15:49:43
Work_On_Computer,2011-07-05 15:52:10,13.683333333333334,0,0.0,Tuesday,0,15:52:10
Work_On_Computer,2011-07-05 16:06:22,2.3,0,0.0,Tuesday,0,16:06:22
Work_On_Computer,2011-07-05 16:09:31,15.133333333333333,0,0.0,Tuesday,0,16:09:31
Other_Activity,2011-07-05 16:24:39,1.25,0,0.0,Tuesday,0,16:24:39
Toilet,2011-07-05 16:25:57,1.5333333333333334,0,0.0,Tuesday,0,16:25:57
Dress,2011-07-05 16:27:37,2.816666666666667,0,0.0,Tuesday,0,16:27:37
Watch_TV,2011-07-05 16:30:49,21.0,0,0.0,Tuesday,0,16:30:49
Other_Activity,2011-07-05 16:51:49,1.3833333333333333,0,0.0,Tuesday,0,16:51:49
Watch_TV,2011-07-05 16:53:12,21.75,0,0.0,Tuesday,0,16:53:12
Leave_Home,2011-07-05 17:18:02,1.2333333333333334,0,0.0,Tuesday,0,17:18:02
Other_Activity,2011-07-05 17:19:16,310.3833333333333,0,0.0,Tuesday,0,17:19:16
Work_On_Computer,2011-07-05 22:30:03,11.716666666666667,0,0.0,Tuesday,0,22:30:03
Work_On_Computer,2011-07-05 22:42:40,36.35,0,0.0,Tuesday,0,22:42:40
Drink,2011-07-05 23:19:13,1.2166666666666666,0,0.0,Tuesday,0,23:19:13
Personal_Hygiene,2011-07-05 23:21:20,1.8166666666666667,0,0.0,Tuesday,0,23:21:20
Evening_Meds,2011-07-05 23:23:09,1.6833333333333333,0,0.0,Tuesday,0,23:23:09
Dress,2011-07-05 23:25:08,3.8833333333333333,0,0.0,Tuesday,0,23:25:08
Other_Activity,2011-07-05 23:29:01,1.3833333333333333,0,0.0,Tuesday,0,23:29:01
Sleep,2011-07-05 23:30:24,428.8,0,0.0,Tuesday,0,23:30:24
Personal_Hygiene,2011-07-06 06:39:22,8.083333333333334,0,0.0,Wednesday,0,06:39:22
Dress,2011-07-06 06:48:05,5.25,0,0.0,Wednesday,0,06:48:05
Drink,2011-07-06 06:54:23,2.3333333333333335,0,0.0,Wednesday,0,06:54:23
Read,2011-07-06 06:57:20,5.266666666666667,0,0.0,Wednesday,0,06:57:20
Other_Activity,2011-07-06 07:03:14,11.75,0,0.0,Wednesday,0,07:03:14
Drink,2011-07-06 07:15:45,2.1666666666666665,0,0.0,Wednesday,0,07:15:45
Read,2011-07-06 07:18:15,40.13333333333333,0,0.0,Wednesday,0,07:18:15
Toilet,2011-07-06 07:59:12,1.2333333333333334,0,0.0,Wednesday,0,07:59:12
Read,2011-07-06 08:00:45,50.11666666666667,0,0.0,Wednesday,0,08:00:45
Toilet,2011-07-06 08:51:45,1.1333333333333333,0,0.0,Wednesday,0,08:51:45
Dress,2011-07-06 08:53:02,2.033333333333333,0,0.0,Wednesday,0,08:53:02
Other_Activity,2011-07-06 08:57:26,58.2,0,0.0,Wednesday,0,08:57:26
Toilet,2011-07-06 09:55:58,1.5333333333333334,0,0.0,Wednesday,0,09:55:58
Other_Activity,2011-07-06 09:58:32,1.3,0,0.0,Wednesday,0,09:58:32
Personal_Hygiene,2011-07-06 09:59:57,4.483333333333333,0,0.0,Wednesday,0,09:59:57
Dress,2011-07-06 10:04:50,4.066666666666666,0,0.0,Wednesday,0,10:04:50
Other_Activity,2011-07-06 10:08:54,1.2833333333333334,0,0.0,Wednesday,0,10:08:54
Personal_Hygiene,2011-07-06 10:11:33,1.5833333333333333,0,0.0,Wednesday,0,10:11:33
Work_On_Computer,2011-07-06 10:13:26,29.1,0,0.0,Wednesday,0,10:13:26
Work_On_Computer,2011-07-06 10:43:31,26.4,0,0.0,Wednesday,0,10:43:31
Leave_Home,2011-07-06 11:12:04,5.35,0,0.0,Wednesday,0,11:12:04
Other_Activity,2011-07-06 11:17:25,179.86666666666667,0,0.0,Wednesday,0,11:17:25
Work_On_Computer,2011-07-06 14:18:28,15.466666666666667,0,0.0,Wednesday,0,14:18:28
Work_On_Computer,2011-07-06 14:34:54,98.68333333333334,0,0.0,Wednesday,0,14:34:54
Other_Activity,2011-07-06 16:13:35,1.0333333333333334,0,0.0,Wednesday,0,16:13:35
Work_On_Computer,2011-07-06 16:14:41,108.18333333333334,0,0.0,Wednesday,0,16:14:41
Cook_Dinner,2011-07-06 18:04:04,6.1,0,0.0,Wednesday,0,18:04:04
Dress,2011-07-06 18:10:36,2.2,0,0.0,Wednesday,0,18:10:36
Other_Activity,2011-07-06 18:13:46,16.116666666666667,0,0.0,Wednesday,0,18:13:46
Wash_Dinner_Dishes,2011-07-06 18:30:04,3.066666666666667,0,0.0,Wednesday,0,18:30:04
Work,2011-07-06 18:33:18,2.65,0,0.0,Wednesday,0,18:33:18
Dress,2011-07-06 18:36:55,2.2333333333333334,0,0.0,Wednesday,0,18:36:55
Watch_TV,2011-07-06 18:39:16,3.816666666666667,0,0.0,Wednesday,0,18:39:16
Other_Activity,2011-07-06 18:43:05,15.016666666666667,0,0.0,Wednesday,0,18:43:05
Watch_TV,2011-07-06 18:58:10,1.8166666666666667,0,0.0,Wednesday,0,18:58:10
Other_Activity,2011-07-06 18:59:59,10.016666666666667,0,0.0,Wednesday,0,18:59:59
Toilet,2011-07-06 19:10:04,2.0833333333333335,0,0.0,Wednesday,0,19:10:04
Leave_Home,2011-07-06 19:13:12,2.5166666666666666,0,0.0,Wednesday,0,19:13:12
Other_Activity,2011-07-06 19:15:43,191.75,0,0.0,Wednesday,0,19:15:43
Work_On_Computer,2011-07-06 22:27:46,23.033333333333335,0,0.0,Wednesday,0,22:27:46
Toilet,2011-07-06 22:51:40,2.216666666666667,0,0.0,Wednesday,0,22:51:40
Dress,2011-07-06 22:54:04,3.1666666666666665,0,0.0,Wednesday,0,22:54:04
Read,2011-07-06 22:58:04,51.733333333333334,0,0.0,Wednesday,0,22:58:04
Sleep,2011-07-06 23:49:48,430.9166666666667,2,4.783333333333331,Wednesday,0,23:49:48
Personal_Hygiene,2011-07-07 07:06:10,7.75,0,0.0,Thursday,0,07:06:10
Cook_Breakfast,2011-07-07 07:14:47,2.683333333333333,0,0.0,Thursday,0,07:14:47
Dress,2011-07-07 07:18:25,2.433333333333333,0,0.0,Thursday,0,07:18:25
Cook_Breakfast,2011-07-07 07:21:02,2.95,0,0.0,Thursday,0,07:21:02
Eat_Breakfast,2011-07-07 07:25:02,11.0,0,0.0,Thursday,0,07:25:02
Read,2011-07-07 07:36:02,66.6,0,0.0,Thursday,0,07:36:02
Groom,2011-07-07 08:43:19,3.0,0,0.0,Thursday,0,08:43:19
Other_Activity,2011-07-07 08:46:23,1.3666666666666667,0,0.0,Thursday,0,08:46:23
Other_Activity,2011-07-07 08:48:00,53.75,0,0.0,Thursday,0,08:48:00
Personal_Hygiene,2011-07-07 09:42:30,1.95,0,0.0,Thursday,0,09:42:30
Bathe,2011-07-07 09:44:27,6.333333333333333,0,0.0,Thursday,0,09:44:27
Groom,2011-07-07 09:50:47,4.533333333333333,0,0.0,Thursday,0,09:50:47
Dress,2011-07-07 09:55:55,7.466666666666667,0,0.0,Thursday,0,09:55:55
Other_Activity,2011-07-07 10:03:27,2.35,0,0.0,Thursday,0,10:03:27
Toilet,2011-07-07 10:05:51,1.5666666666666667,0,0.0,Thursday,0,10:05:51
Drink,2011-07-07 10:08:11,1.1833333333333333,0,0.0,Thursday,0,10:08:11
Work_On_Computer,2011-07-07 10:09:30,57.4,0,0.0,Thursday,0,10:09:30
Work_On_Computer,2011-07-07 11:07:27,33.71666666666667,0,0.0,Thursday,0,11:07:27
Cook_Lunch,2011-07-07 11:41:34,2.5166666666666666,0,0.0,Thursday,0,11:41:34
Work_On_Computer,2011-07-07 11:44:13,11.166666666666666,0,0.0,Thursday,0,11:44:13
Dress,2011-07-07 11:56:54,2.95,0,0.0,Thursday,0,11:56:54
Other_Activity,2011-07-07 11:59:51,1.3166666666666667,0,0.0,Thursday,0,11:59:51
Toilet,2011-07-07 12:01:13,1.0833333333333333,0,0.0,Thursday,0,12:01:13
Eat_Lunch,2011-07-07 12:04:16,11.116666666666667,0,0.0,Thursday,0,12:04:16
Other_Activity,2011-07-07 12:15:23,1.9833333333333334,0,0.0,Thursday,0,12:15:23
Work_On_Computer,2011-07-07 12:17:22,70.98333333333333,0,0.0,Thursday,0,12:17:22
Other_Activity,2011-07-07 13:29:45,1.0833333333333333,0,0.0,Thursday,0,13:29:45
Relax,2011-07-07 13:30:55,3.3833333333333333,0,0.0,Thursday,0,13:30:55
Work_On_Computer,2011-07-07 13:34:47,55.45,0,0.0,Thursday,0,13:34:47
Personal_Hygiene,2011-07-07 14:30:25,4.6,0,0.0,Thursday,0,14:30:25
Other_Activity,2011-07-07 14:35:02,1.9,0,0.0,Thursday,0,14:35:02
Work_At_Desk,2011-07-07 14:36:56,7.283333333333333,0,0.0,Thursday,0,14:36:56
Leave_Home,2011-07-07 14:44:16,1.3166666666666667,0,0.0,Thursday,0,14:44:16
Other_Activity,2011-07-07 14:45:35,98.3,0,0.0,Thursday,0,14:45:35
Work_On_Computer,2011-07-07 16:24:08,22.916666666666668,0,0.0,Thursday,0,16:24:08
Other_Activity,2011-07-07 16:47:06,1.8166666666666667,0,0.0,Thursday,0,16:47:06
Cook_Dinner,2011-07-07 16:48:58,6.8,0,0.0,Thursday,0,16:48:58
Other_Activity,2011-07-07 16:55:46,1.5833333333333333,0,0.0,Thursday,0,16:55:46
Eat_Dinner,2011-07-07 16:57:24,1.35,0,0.0,Thursday,0,16:57:24
Other_Activity,2011-07-07 16:58:45,14.133333333333333,0,0.0,Thursday,0,16:58:45
Toilet,2011-07-07 17:13:03,2.3,0,0.0,Thursday,0,17:13:03
Other_Activity,2011-07-07 17:16:50,5.316666666666666,0,0.0,Thursday,0,17:16:50
Wash_Dinner_Dishes,2011-07-07 17:22:11,2.933333333333333,0,0.0,Thursday,0,17:22:11
Relax,2011-07-07 17:27:24,1.9166666666666667,0,0.0,Thursday,0,17:27:24
Other_Activity,2011-07-07 17:29:19,4.616666666666666,0,0.0,Thursday,0,17:29:19
Entertain_Guests,2011-07-07 17:33:56,57.13333333333333,0,0.0,Thursday,0,17:33:56
Leave_Home,2011-07-07 18:31:04,1.9333333333333333,0,0.0,Thursday,0,18:31:04
Other_Activity,2011-07-07 18:33:00,104.86666666666666,0,0.0,Thursday,0,18:33:00
Step_Out,2011-07-07 20:19:03,2.716666666666667,0,0.0,Thursday,0,20:19:03
Work,2011-07-07 20:21:53,1.6,0,0.0,Thursday,0,20:21:53
Leave_Home,2011-07-07 20:23:35,4.816666666666666,0,0.0,Thursday,0,20:23:35
Other_Activity,2011-07-07 20:28:24,3.966666666666667,0,0.0,Thursday,0,20:28:24
Wash_Dinner_Dishes,2011-07-07 20:33:45,2.8833333333333333,0,0.0,Thursday,0,20:33:45
Leave_Home,2011-07-07 20:36:42,8.55,0,0.0,Thursday,0,20:36:42
Work_On_Computer,2011-07-07 20:45:30,61.233333333333334,0,0.0,Thursday,0,20:45:30
Dress,2011-07-07 21:49:05,2.0833333333333335,0,0.0,Thursday,0,21:49:05
Personal_Hygiene,2011-07-07 21:51:26,2.1333333333333333,0,0.0,Thursday,0,21:51:26
Watch_TV,2011-07-07 21:54:15,112.61666666666666,0,0.0,Thursday,0,21:54:15
Evening_Meds,2011-07-07 23:47:03,1.2166666666666666,0,0.0,Thursday,0,23:47:03
Watch_TV,2011-07-07 23:49:18,21.566666666666666,0,0.0,Thursday,0,23:49:18
Sleep,2011-07-08 00:10:54,422.66666666666663,1,3.4000000000000057,Friday,0,00:10:54
Personal_Hygiene,2011-07-08 07:17:53,6.316666666666666,0,0.0,Friday,0,07:17:53
Other_Activity,2011-07-08 07:25:03,1.5833333333333333,0,0.0,Friday,0,07:25:03
Personal_Hygiene,2011-07-08 07:26:42,1.4333333333333333,0,0.0,Friday,0,07:26:42
Dress,2011-07-08 07:28:19,3.15,0,0.0,Friday,0,07:28:19
Cook_Breakfast,2011-07-08 07:31:42,4.933333333333334,0,0.0,Friday,0,07:31:42
Eat_Breakfast,2011-07-08 07:36:46,15.15,0,0.0,Friday,0,07:36:46
Read,2011-07-08 07:51:55,6.883333333333334,0,0.0,Friday,0,07:51:55
Wash_Breakfast_Dishes,2011-07-08 07:58:57,1.7333333333333334,0,0.0,Friday,0,07:58:57
Work_On_Computer,2011-07-08 08:01:04,47.53333333333333,0,0.0,Friday,0,08:01:04
Groom,2011-07-08 08:49:19,3.6166666666666667,0,0.0,Friday,0,08:49:19
Leave_Home,2011-07-08 08:54:01,2.2333333333333334,0,0.0,Friday,0,08:54:01
Other_Activity,2011-07-08 08:56:15,67.2,0,0.0,Friday,0,08:56:15
Other_Activity,2011-07-08 10:03:39,1.1,0,0.0,Friday,0,10:03:39
Personal_Hygiene,2011-07-08 10:04:48,6.95,0,0.0,Friday,0,10:04:48
Dress,2011-07-08 10:12:05,3.816666666666667,0,0.0,Friday,0,10:12:05
Personal_Hygiene,2011-07-08 10:17:28,2.1166666666666667,0,0.0,Friday,0,10:17:28
Groom,2011-07-08 10:20:05,1.4166666666666667,0,0.0,Friday,0,10:20:05
Other_Activity,2011-07-08 10:21:30,2.3333333333333335,0,0.0,Friday,0,10:21:30
Other_Activity,2011-07-08 10:24:56,1.2333333333333334,0,0.0,Friday,0,10:24:56
Dress,2011-07-08 10:26:10,3.9833333333333334,0,0.0,Friday,0,10:26:10
Read,2011-07-08 10:30:50,8.6,0,0.0,Friday,0,10:30:50
Other_Activity,2011-07-08 10:39:26,2.966666666666667,0,0.0,Friday,0,10:39:26
Toilet,2011-07-08 10:42:25,1.2666666666666666,0,0.0,Friday,0,10:42:25
Work_On_Computer,2011-07-08 10:43:56,28.833333333333332,0,0.0,Friday,0,10:43:56
Toilet,2011-07-08 11:12:57,1.2666666666666666,0,0.0,Friday,0,11:12:57
Work_On_Computer,2011-07-08 11:14:26,3.066666666666667,0,0.0,Friday,0,11:14:26
Other_Activity,2011-07-08 11:17:30,1.1166666666666667,0,0.0,Friday,0,11:17:30
Work_On_Computer,2011-07-08 11:18:37,10.65,0,0.0,Friday,0,11:18:37
Cook_Lunch,2011-07-08 11:29:26,4.583333333333333,0,0.0,Friday,0,11:29:26
Eat_Lunch,2011-07-08 11:34:14,12.933333333333334,0,0.0,Friday,0,11:34:14
Wash_Lunch_Dishes,2011-07-08 11:47:23,3.1,0,0.0,Friday,0,11:47:23
Work_On_Computer,2011-07-08 11:50:36,12.383333333333333,0,0.0,Friday,0,11:50:36
Toilet,2011-07-08 12:03:11,4.166666666666667,0,0.0,Friday,0,12:03:11
Dress,2011-07-08 12:08:05,2.65,0,0.0,Friday,0,12:08:05
Work_On_Computer,2011-07-08 12:12:16,16.166666666666668,0,0.0,Friday,0,12:12:16
Dress,2011-07-08 12:28:55,4.833333333333333,0,0.0,Friday,0,12:28:55
Toilet,2011-07-08 12:34:01,1.0333333333333334,0,0.0,Friday,0,12:34:01
Work_On_Computer,2011-07-08 12:35:14,56.35,0,0.0,Friday,0,12:35:14
Dress,2011-07-08 13:32:39,1.1666666666666667,0,0.0,Friday,0,13:32:39
Other_Activity,2011-07-08 13:34:51,1.35,0,0.0,Friday,0,13:34:51
Leave_Home,2011-07-08 13:36:37,1.65,0,0.0,Friday,0,13:36:37
Other_Activity,2011-07-08 13:38:16,79.2,0,0.0,Friday,0,13:38:16
Other_Activity,2011-07-08 14:57:36,4.516666666666667,0,0.0,Friday,0,14:57:36
Work_On_Computer,2011-07-08 15:02:07,20.45,0,0.0,Friday,0,15:02:07
Toilet,2011-07-08 15:23:24,1.2833333333333334,0,0.0,Friday,0,15:23:24
Leave_Home,2011-07-08 15:25:07,2.216666666666667,0,0.0,Friday,0,15:25:07
Other_Activity,2011-07-08 15:27:20,53.65,0,0.0,Friday,0,15:27:20
Wash_Dishes,2011-07-08 16:21:42,8.066666666666666,0,0.0,Friday,0,16:21:42
Step_Out,2011-07-08 16:30:28,1.0666666666666667,0,0.0,Friday,0,16:30:28
Wash_Dishes,2011-07-08 16:31:44,1.5,0,0.0,Friday,0,16:31:44
Leave_Home,2011-07-08 16:33:19,1.1666666666666667,0,0.0,Friday,0,16:33:19
Other_Activity,2011-07-08 16:34:29,31.433333333333334,0,0.0,Friday,0,16:34:29
Cook_Dinner,2011-07-08 17:06:16,4.616666666666666,0,0.0,Friday,0,17:06:16
Eat_Dinner,2011-07-08 17:11:57,20.916666666666668,0,0.0,Friday,0,17:11:57
Drink,2011-07-08 17:33:03,1.4166666666666667,0,0.0,Friday,0,17:33:03
Relax,2011-07-08 17:34:35,1.3,0,0.0,Friday,0,17:34:35
Other_Activity,2011-07-08 17:35:53,2.816666666666667,0,0.0,Friday,0,17:35:53
Dress,2011-07-08 17:38:42,1.4166666666666667,0,0.0,Friday,0,17:38:42
Toilet,2011-07-08 17:40:14,1.7666666666666666,0,0.0,Friday,0,17:40:14
Work_On_Computer,2011-07-08 17:43:00,7.033333333333333,0,0.0,Friday,0,17:43:00
Wash_Dinner_Dishes,2011-07-08 17:50:46,4.566666666666666,0,0.0,Friday,0,17:50:46
Other_Activity,2011-07-08 17:56:28,15.583333333333334,0,0.0,Friday,0,17:56:28
Wash_Dinner_Dishes,2011-07-08 18:12:25,1.5833333333333333,0,0.0,Friday,0,18:12:25
Other_Activity,2011-07-08 18:15:58,43.6,0,0.0,Friday,0,18:15:58
Dress,2011-07-08 18:59:34,4.716666666666667,0,0.0,Friday,0,18:59:34
Phone,2011-07-08 19:04:17,5.366666666666666,0,0.0,Friday,0,19:04:17
Other_Activity,2011-07-08 19:09:39,1.7166666666666666,0,0.0,Friday,0,19:09:39
Personal_Hygiene,2011-07-08 19:11:22,5.733333333333333,0,0.0,Friday,0,19:11:22
Work,2011-07-08 19:18:08,2.25,0,0.0,Friday,0,19:18:08
Other_Activity,2011-07-08 19:20:55,72.26666666666667,0,0.0,Friday,0,19:20:55
Work_At_Desk,2011-07-08 20:33:42,6.083333333333333,0,0.0,Friday,0,20:33:42
Other_Activity,2011-07-08 20:40:18,95.98333333333333,0,0.0,Friday,0,20:40:18
Work_On_Computer,2011-07-08 22:16:31,15.25,0,0.0,Friday,0,22:16:31
Dress,2011-07-08 22:32:03,2.65,0,0.0,Friday,0,22:32:03
Toilet,2011-07-08 22:34:59,4.083333333333333,0,0.0,Friday,0,22:34:59
Drink,2011-07-08 22:39:13,1.2333333333333334,0,0.0,Friday,0,22:39:13
